timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend,month,late_night_hours,amount_high,high_ip_risk,low_device_trust,new_account,very_new_account,velocity_spike
2024-05-07 19:38:15.573611+00:00,us,USD,NGN,mobile,124.47,124.47,2.74,False,us,False,0.24,standard,109,0.814,0.227,0,2,0.0,0,19,1,0,5,0,0,0,1,0,1,0
2024-05-08 03:59:51.573611+00:00,us,USD,NGN,web,930.51,930.51,14.68,True,ca,True,1.0,low,11,0.232,0.382,4,7,0.25,1,3,2,0,5,1,0,1,0,0,0,1
2024-05-09 14:36:08.573611+00:00,us,USD,PHP,mobile,867.28,867.28,14.05,False,us,False,1.0,low,13,0.314,0.824,6,9,0.1,1,14,3,0,5,0,0,1,0,0,0,1
2024-05-09 19:18:40.573611+00:00,ca,CAD,MXN,web,1322.5,978.65,20.75,True,us,True,0.913,low,23,0.053,0.487,4,5,0.0,1,19,3,0,5,0,0,1,0,0,0,1
2024-05-10 01:59:47.573611+00:00,uk,GBP,NGN,web,1965.69,2457.12,31.23,True,us,True,1.0,low,21,0.161,0.758,5,7,0.22,1,1,4,0,5,0,1,1,0,0,0,1
2024-05-10 06:57:42.573611+00:00,us,USD,NGN,atm,455.63,455.63,7.89,True,us,False,1.0,low,22,0.217,0.46,7,10,0.25,1,6,4,0,5,1,0,1,0,0,0,1
2024-05-10 08:24:13.573611+00:00,us,USD,CNY,web,166.64,166.64,3.96,False,us,False,0.357,low,90,0.479,0.312,0,1,0.0,0,8,4,0,5,0,0,0,0,1,1,0
2024-05-10 16:56:42.573611+00:00,us,USD,CNY,web,354.21,354.21,6.53,False,ca,True,1.0,low,11,0.331,0.584,6,7,0.0,1,16,4,0,5,0,0,1,0,0,0,1
2024-05-12 08:15:40.573611+00:00,ca,CAD,PHP,web,227.98,168.7,4.03,False,uk,True,0.947,standard,22,0.33,0.537,5,6,0.0,1,8,6,1,5,0,0,1,0,0,0,1
2024-05-13 12:07:48.573611+00:00,ca,CAD,GBP,mobile,246.19,182.18,4.3,False,ca,False,0.102,enhanced,265,0.875,0.32,0,0,0.0,0,12,0,0,5,0,0,0,1,0,1,0
2024-05-14 06:43:14.573611+00:00,ca,CAD,NGN,web,1753.86,1297.86,26.92,True,ca,False,0.937,standard,14,0.341,0.709,7,8,0.0,1,6,1,0,5,1,1,1,0,0,0,1
2024-05-14 21:32:37.573611+00:00,uk,GBP,NGN,web,1634.64,2043.3,26.04,True,uk,False,1.0,low,30,0.049,0.616,4,7,0.22,1,21,1,0,5,0,1,1,0,1,1,1
2024-05-14 22:38:32.573611+00:00,us,USD,MXN,mobile,1667.92,1667.92,25.55,True,us,False,1.0,low,10,0.141,0.494,4,6,0.2,1,22,1,0,5,0,1,1,0,0,0,1
2024-05-15 09:01:37.573611+00:00,us,USD,MXN,mobile,103.75,103.75,2.3,False,us,False,0.318,standard,348,0.897,0.179,0,2,0.0,0,9,2,0,5,0,0,0,1,0,1,0
2024-05-16 01:04:05.573611+00:00,uk,GBP,PHP,mobile,78.24,97.8,2.36,False,uk,False,0.158,standard,90,0.781,0.192,0,0,0.0,0,1,3,0,5,0,0,0,1,1,1,0
2024-05-17 19:04:19.573611+00:00,ca,CAD,MXN,web,3373.15,2496.13,50.71,True,uk,True,1.0,low,13,0.548,0.318,4,7,0.0,1,19,4,0,5,0,1,1,1,0,0,1
2024-05-17 22:18:46.573611+00:00,uk,GBP,GBP,mobile,361.15,451.44,6.87,False,uk,False,0.201,standard,90,0.525,0.35,0,2,0.0,0,22,4,0,5,0,0,0,1,1,1,0
2024-05-18 08:07:46.573611+00:00,us,USD,MXN,web,456.11,456.11,7.27,False,uk,True,1.0,low,14,0.153,0.384,7,8,0.2,1,8,5,1,5,0,0,1,0,0,0,1
2024-05-18 09:10:31.573611+00:00,us,USD,USD,web,286.32,286.32,6.06,False,us,True,0.591,standard,149,0.683,0.176,0,2,0.0,0,9,5,1,5,0,0,0,1,0,1,0
2024-05-18 15:33:23.573611+00:00,ca,CAD,NGN,atm,70.59,52.24,2.52,True,ca,False,0.257,standard,513,0.8,0.225,2,4,0.0,0,15,5,1,5,0,0,0,1,0,1,0
2024-05-19 06:07:27.573611+00:00,us,USD,MXN,mobile,211.47,211.47,3.35,True,uk,True,0.951,standard,18,0.054,0.353,6,9,0.2,1,6,6,1,5,1,0,1,0,0,0,1
2024-05-19 14:06:15.573611+00:00,us,USD,GBP,mobile,147.57,147.57,3.59,False,us,False,0.164,low,90,0.831,0.203,0,0,0.0,0,14,6,1,5,0,0,0,1,1,1,0
2024-05-19 19:42:23.573611+00:00,us,USD,PHP,web,375.16,375.16,6.16,True,uk,True,1.0,low,10,0.367,0.669,5,8,0.1,1,19,6,1,5,0,0,1,0,0,0,1
2024-05-20 01:45:41.573611+00:00,us,USD,NGN,web,175.3,175.3,3.92,True,uk,True,1.0,standard,71,0.132,0.387,5,8,0.25,1,1,0,0,5,0,0,1,0,1,1,1
2024-05-20 16:17:57.573611+00:00,uk,GBP,CAD,mobile,650.46,813.07,11.49,True,us,True,1.0,standard,29,0.275,0.366,4,6,0.0,1,16,0,0,5,0,0,1,0,0,0,1
2024-05-20 17:30:33.573611+00:00,us,USD,NGN,atm,2066.09,2066.09,32.33,True,uk,True,1.0,standard,19,0.105,0.514,6,9,0.25,1,17,0,0,5,0,1,1,0,0,0,1
2024-05-21 11:42:49.573611+00:00,uk,GBP,NGN,mobile,321.08,401.35,6.38,False,uk,True,0.137,low,683,0.825,0.394,0,1,0.0,0,11,1,0,5,0,0,0,1,0,1,0
2024-05-21 13:06:29.573611+00:00,us,USD,NGN,web,896.83,896.83,14.08,True,uk,True,1.0,low,18,0.353,0.332,6,9,0.25,1,13,1,0,5,0,0,1,0,0,0,1
2024-05-22 23:00:05.573611+00:00,us,USD,PHP,atm,201.53,201.53,2.71,False,us,False,0.725,low,2,0.278,0.682,3,4,0.1,1,23,2,0,5,0,0,0,0,0,0,1
2024-05-25 15:21:57.573611+00:00,uk,GBP,NGN,mobile,2321.28,2901.6,37.45,False,ca,True,1.0,low,15,0.429,0.882,6,9,0.22,1,15,5,1,5,0,1,1,0,0,0,1
2024-05-26 12:44:40.573611+00:00,ca,CAD,INR,web,2404.45,1779.29,37.03,False,ca,False,1.0,standard,25,0.33,0.894,4,7,0.12,1,12,6,1,5,0,1,1,0,0,0,1
2024-05-27 11:03:53.573611+00:00,us,USD,GBP,web,78.57,78.57,2.54,False,us,False,0.12,standard,1095,0.81,0.261,1,3,0.0,0,11,0,0,5,0,0,0,1,0,1,0
2024-05-27 15:56:10.573611+00:00,uk,GBP,NGN,web,346.15,432.69,5.65,False,ca,True,1.0,low,88,0.217,0.797,6,8,0.22,1,15,0,0,5,0,0,1,0,1,1,1
2024-05-28 17:02:22.573611+00:00,us,USD,USD,web,156.41,156.41,2.37,False,us,True,0.218,standard,90,0.576,0.396,0,0,0.0,0,17,1,0,5,0,0,0,1,1,1,0
2024-05-30 19:48:27.573611+00:00,uk,GBP,INR,mobile,52.98,66.22,2.16,False,uk,False,0.285,enhanced,509,0.703,0.252,0,0,0.0,0,19,3,0,5,0,0,0,1,0,1,0
2024-05-31 18:44:25.573611+00:00,us,USD,GBP,web,1608.7,1608.7,25.75,False,ca,True,1.0,standard,2,0.178,0.343,8,9,0.0,1,18,4,0,5,0,1,1,0,0,0,1
2024-05-31 23:51:42.573611+00:00,us,USD,CAD,mobile,107.63,107.63,2.86,False,us,False,0.283,enhanced,442,0.555,0.358,0,2,0.0,0,23,4,0,5,0,0,0,1,0,1,0
2024-06-03 03:09:12.573611+00:00,us,USD,NGN,mobile,412.11,412.11,7.38,True,uk,True,1.0,standard,58,0.07,0.847,7,8,0.25,1,3,0,0,6,1,0,1,0,1,1,1
2024-06-03 07:44:53.573611+00:00,us,USD,PHP,web,519.22,519.22,8.62,False,us,False,0.913,standard,84,0.189,0.722,6,7,0.1,1,7,0,0,6,1,0,1,0,1,1,1
2024-06-03 13:06:54.573611+00:00,us,USD,CNY,mobile,980.59,980.59,15.12,True,uk,True,1.0,standard,34,0.321,0.507,3,4,0.0,1,13,0,0,6,0,0,1,0,1,1,1
2024-06-03 15:26:56.573611+00:00,ca,CAD,NGN,web,399.02,295.27,7.26,True,us,True,1.0,low,16,0.127,0.383,4,6,0.0,1,15,0,0,6,0,0,1,0,0,0,1
2024-06-04 18:46:53.573611+00:00,us,USD,CAD,atm,136.03,136.03,3.43,False,us,False,0.089,standard,92,0.862,0.347,0,0,0.0,0,18,1,0,6,0,0,0,1,0,1,0
2024-06-05 08:00:48.573611+00:00,us,USD,PHP,mobile,1248.03,1248.03,18.95,True,ca,True,0.944,low,40,0.063,0.87,5,7,0.0,1,8,2,0,6,0,1,1,0,1,1,1
2024-06-05 08:59:52.573611+00:00,uk,GBP,CNY,mobile,70.1,87.62,2.44,False,uk,False,0.064,standard,90,0.767,0.16,0,2,0.0,0,8,2,0,6,0,0,0,1,1,1,0
2024-06-05 15:34:38.573611+00:00,uk,GBP,NGN,web,1975.03,2468.79,29.91,True,us,True,1.0,low,8,0.159,0.821,4,6,0.22,1,15,2,0,6,0,1,1,0,0,0,1
2024-06-05 23:44:40.573611+00:00,us,USD,INR,mobile,74.61,74.61,2.24,False,us,False,0.243,low,90,0.764,0.253,0,0,0.0,0,23,2,0,6,0,0,0,1,1,1,0
2024-06-06 23:23:34.573611+00:00,us,USD,EUR,web,190.43,190.43,4.2,False,us,False,0.225,enhanced,179,0.866,0.168,0,1,0.0,0,23,3,0,6,0,0,0,1,0,1,0
2024-06-07 00:22:04.573611+00:00,ca,CAD,CNY,mobile,364.38,269.64,7.06,False,ca,False,0.36,low,177,0.873,0.295,0,2,0.0,0,0,4,0,6,0,0,0,1,0,1,0
2024-06-07 03:57:20.573611+00:00,uk,GBP,NGN,web,970.3,1212.88,15.49,True,uk,False,1.0,low,60,0.087,0.833,6,8,0.22,1,3,4,0,6,1,1,1,0,1,1,1
2024-06-08 03:25:08.573611+00:00,us,USD,NGN,web,386.91,386.91,6.02,True,ca,True,1.0,low,10,0.175,0.638,4,7,0.25,1,3,5,1,6,1,0,1,0,0,0,1
2024-06-08 04:21:42.573611+00:00,ca,CAD,INR,mobile,1371.19,1014.68,21.71,True,uk,True,0.831,low,26,0.153,0.781,3,4,0.12,1,4,5,1,6,1,1,1,0,0,0,1
2024-06-08 14:39:54.573611+00:00,ca,CAD,NGN,mobile,76.18,56.37,1.65,False,ca,False,0.386,low,332,0.942,0.269,1,3,0.0,0,14,5,1,6,0,0,0,1,0,1,0
2024-06-08 21:28:48.573611+00:00,us,USD,NGN,web,543.08,543.08,9.75,True,ca,True,1.0,enhanced,13,0.177,0.715,5,6,0.0,1,21,5,1,6,0,0,1,0,0,0,1
2024-06-09 08:01:57.573611+00:00,us,USD,MXN,web,988.85,988.85,15.46,False,uk,True,1.0,low,51,0.129,0.495,3,6,0.0,1,8,6,1,6,0,0,1,0,1,1,1
2024-06-10 16:19:46.573611+00:00,ca,CAD,EUR,mobile,1150.06,851.04,19.63,False,us,True,1.0,low,3,0.501,0.709,8,11,0.0,1,16,0,0,6,0,0,1,1,0,0,1
2024-06-11 07:18:50.573611+00:00,us,USD,PHP,atm,882.46,882.46,15.05,False,uk,True,0.98,low,16,0.168,0.611,3,6,0.0,1,7,1,0,6,1,0,1,0,0,0,1
2024-06-11 18:29:48.573611+00:00,us,USD,PHP,web,858.89,858.89,13.71,False,uk,True,1.0,low,271,0.238,0.817,7,9,0.0,1,18,1,0,6,0,0,1,0,0,1,1
2024-06-12 08:15:03.573611+00:00,uk,GBP,NGN,web,397.88,497.35,6.33,False,us,True,1.0,low,21,0.405,0.799,4,5,0.22,1,8,2,0,6,0,0,1,0,0,0,1
2024-06-12 11:15:29.573611+00:00,ca,CAD,INR,web,719.29,532.27,11.82,False,us,True,1.0,standard,11,0.014,0.329,8,10,0.12,1,11,2,0,6,0,0,1,0,0,0,1
2024-06-13 02:28:26.573611+00:00,us,USD,PHP,mobile,523.93,523.93,7.21,True,uk,True,1.0,standard,61,0.142,0.551,6,8,0.1,1,2,3,0,6,0,0,1,0,1,1,1
2024-06-13 18:28:34.573611+00:00,ca,CAD,CNY,web,4801.1,3552.82,72.74,True,us,True,1.0,low,19,0.29,0.706,8,10,0.0,1,18,3,0,6,0,1,1,0,0,0,1
2024-06-14 06:27:40.573611+00:00,uk,GBP,NGN,web,596.76,745.95,9.01,True,us,True,0.947,enhanced,25,0.268,0.411,6,9,0.22,1,6,4,0,6,1,0,1,0,0,0,1
2024-06-14 10:51:37.573611+00:00,us,USD,NGN,web,1207.23,1207.23,19.53,True,ca,True,1.0,standard,14,0.373,0.603,4,7,0.25,1,10,4,0,6,0,1,1,0,0,0,1
2024-06-14 14:41:44.573611+00:00,uk,GBP,NGN,mobile,1328.86,1661.07,20.6,True,ca,True,0.848,standard,9,0.103,0.477,4,5,0.22,1,14,4,0,6,0,1,1,0,0,0,1
2024-06-16 07:41:27.573611+00:00,uk,GBP,NGN,atm,1878.34,2347.93,28.71,True,uk,False,1.0,standard,26,0.393,0.681,4,6,0.22,1,7,6,1,6,1,1,1,0,0,0,1
2024-06-16 13:31:23.573611+00:00,us,USD,NGN,web,66.01,66.01,1.7,False,us,False,0.073,enhanced,349,0.8,0.141,0,0,0.0,0,13,6,1,6,0,0,0,1,0,1,0
2024-06-16 14:40:33.573611+00:00,uk,GBP,NGN,mobile,469.68,587.1,7.9,True,us,True,1.0,standard,50,0.43,0.863,4,5,0.22,1,14,6,1,6,0,0,1,0,1,1,1
2024-06-18 10:26:49.573611+00:00,us,USD,CAD,atm,61.88,61.88,1.78,False,us,False,0.625,low,364,0.837,0.241,0,0,0.0,0,10,1,0,6,0,0,0,1,0,1,0
2024-06-19 14:51:26.573611+00:00,uk,GBP,EUR,web,167.16,208.95,3.46,False,uk,False,0.279,enhanced,125,0.772,0.122,1,1,0.0,0,14,2,0,6,0,0,0,1,0,1,0
2024-06-19 23:32:28.573611+00:00,us,USD,NGN,web,654.9,654.9,12.01,True,ca,True,1.0,standard,14,0.336,0.834,8,9,0.25,1,23,2,0,6,0,0,1,0,0,0,1
2024-06-20 13:06:27.573611+00:00,us,USD,PHP,mobile,243.85,243.85,5.57,False,us,False,0.156,standard,222,0.765,0.157,1,3,0.0,0,13,3,0,6,0,0,0,1,0,1,0
2024-06-21 06:52:32.573611+00:00,ca,CAD,CAD,mobile,256.14,189.54,4.48,False,us,True,0.998,enhanced,3,0.3,0.371,3,6,0.0,1,6,4,0,6,1,0,1,0,0,0,1
2024-06-21 12:19:48.573611+00:00,us,USD,NGN,mobile,102.45,102.45,2.15,False,us,False,0.366,standard,90,0.934,0.105,0,2,0.0,0,12,4,0,6,0,0,0,1,1,1,0
2024-06-21 21:54:21.573611+00:00,uk,GBP,NGN,mobile,4765.94,5957.43,72.76,False,uk,False,1.0,low,235,0.565,0.549,6,9,0.22,1,21,4,0,6,0,1,1,1,0,1,1
2024-06-22 07:16:24.573611+00:00,uk,GBP,NGN,mobile,307.27,384.09,4.97,True,ca,True,1.0,standard,11,0.055,0.663,6,8,0.22,1,7,5,1,6,1,0,1,0,0,0,1
2024-06-22 09:16:31.573611+00:00,ca,CAD,INR,web,475.41,351.8,7.14,True,uk,True,1.0,low,22,0.069,0.474,7,8,0.12,1,9,5,1,6,0,0,1,0,0,0,1
2024-06-23 19:40:35.573611+00:00,us,USD,CAD,web,422.96,422.96,7.63,False,us,False,0.026,standard,156,0.598,0.164,1,2,0.0,0,19,6,1,6,0,0,0,1,0,1,0
2024-06-24 04:17:32.573611+00:00,uk,GBP,MXN,atm,242.95,303.69,4.79,True,ca,True,0.87,low,26,0.182,0.817,4,7,0.0,1,4,0,0,6,1,0,1,0,0,0,1
2024-06-24 20:59:04.573611+00:00,uk,GBP,GBP,web,216.19,270.24,4.19,False,uk,False,0.401,standard,90,0.712,0.161,0,1,0.0,0,20,0,0,6,0,0,0,1,1,1,0
2024-06-27 08:09:07.573611+00:00,us,USD,MXN,mobile,381.63,381.63,6.41,True,ca,True,1.0,standard,21,0.141,0.39,4,6,0.2,1,8,3,0,6,0,0,1,0,0,0,1
2024-06-27 20:52:03.573611+00:00,us,USD,GBP,web,181.09,181.09,4.8,False,us,False,0.372,standard,90,0.732,0.295,0,0,0.0,0,20,3,0,6,0,0,0,1,1,1,0
2024-06-29 00:36:44.573611+00:00,us,USD,PHP,atm,261.76,261.76,5.57,True,ca,True,0.896,low,62,0.152,0.495,6,7,0.1,1,0,5,1,6,0,0,1,0,1,1,1
2024-06-29 20:07:01.573611+00:00,ca,CAD,INR,mobile,154.4,114.26,3.35,False,us,True,0.647,low,66,0.171,0.346,3,4,0.12,1,20,5,1,6,0,0,0,0,1,1,1
2024-06-30 19:23:56.573611+00:00,uk,GBP,GBP,mobile,63.43,79.28,2.03,False,uk,False,0.332,standard,123,0.969,0.39,0,1,0.0,0,19,6,1,6,0,0,0,1,0,1,0
2024-07-01 11:25:48.573611+00:00,ca,CAD,EUR,web,720.64,533.28,11.84,True,uk,True,0.954,low,27,0.256,0.366,3,5,0.0,1,11,0,0,7,0,0,1,0,0,0,1
2024-07-05 00:22:11.573611+00:00,ca,CAD,INR,web,464.18,343.49,6.9,True,uk,True,1.0,standard,18,0.247,0.617,4,6,0.12,1,0,4,0,7,0,0,1,0,0,0,1
2024-07-05 03:12:36.573611+00:00,us,USD,MXN,mobile,110.54,110.54,2.05,True,us,False,1.0,standard,8,0.296,0.529,4,5,0.2,1,3,4,0,7,1,0,1,0,0,0,1
2024-07-05 13:01:48.573611+00:00,us,USD,NGN,web,327.95,327.95,6.67,True,ca,True,1.0,standard,67,0.233,0.801,5,6,0.25,1,13,4,0,7,0,0,1,0,1,1,1
2024-07-06 00:10:36.573611+00:00,us,USD,NGN,web,726.52,726.52,12.55,False,us,False,1.0,low,21,0.321,0.626,4,6,0.25,1,0,5,1,7,0,0,1,0,0,0,1
2024-07-06 07:49:33.573611+00:00,uk,GBP,NGN,mobile,308.81,386.01,5.67,True,us,True,1.0,low,8,0.112,0.833,6,9,0.22,1,7,5,1,7,1,0,1,0,0,0,1
2024-07-10 05:06:46.573611+00:00,us,USD,MXN,mobile,221.69,221.69,4.94,True,ca,True,0.908,standard,29,0.166,0.333,4,7,0.0,1,5,2,0,7,1,0,1,0,0,0,1
2024-07-10 12:15:48.573611+00:00,us,USD,GBP,mobile,39.48,39.48,1.3,False,us,False,0.38,enhanced,205,0.917,0.165,0,1,0.0,0,12,2,0,7,0,0,0,1,0,1,0
2024-07-10 19:05:07.573611+00:00,us,USD,PHP,atm,61.36,61.36,3.47,False,us,False,0.481,standard,206,0.935,0.385,1,1,0.0,0,19,2,0,7,0,0,0,1,0,1,0
2024-07-10 19:21:38.573611+00:00,uk,GBP,PHP,mobile,387.93,484.91,6.74,False,uk,False,0.233,standard,149,0.61,0.275,1,3,0.0,0,19,2,0,7,0,0,0,1,0,1,0
2024-07-11 03:56:11.573611+00:00,uk,GBP,NGN,web,330.84,413.55,5.15,True,us,True,0.957,enhanced,14,0.189,0.343,4,6,0.22,1,3,3,0,7,1,0,1,0,0,0,1
2024-07-11 04:04:05.573611+00:00,uk,GBP,NGN,web,903.75,1129.69,14.74,True,us,True,1.0,standard,9,0.261,0.67,3,5,0.22,1,4,3,0,7,1,1,1,0,0,0,1
2024-07-11 06:03:27.573611+00:00,ca,CAD,CAD,mobile,454.06,336.0,7.34,True,us,True,0.746,low,22,0.237,0.67,4,5,0.0,1,6,3,0,7,1,0,0,0,0,0,1
2024-07-12 14:09:25.573611+00:00,ca,CAD,INR,mobile,110.78,81.98,2.24,False,ca,False,0.079,standard,1070,0.781,0.234,0,2,0.0,0,14,4,0,7,0,0,0,1,0,1,0
2024-07-12 17:39:47.573611+00:00,uk,GBP,PHP,atm,85.81,107.26,1.89,True,uk,False,0.462,standard,1095,0.706,0.21,0,0,0.0,0,17,4,0,7,0,0,0,1,0,1,0
2024-07-13 09:52:36.573611+00:00,us,USD,PHP,mobile,146.36,146.36,4.07,False,us,False,0.207,standard,90,0.761,0.133,0,2,0.0,0,9,5,1,7,0,0,0,1,1,1,0
2024-07-13 13:13:34.573611+00:00,us,USD,MXN,web,442.78,442.78,7.73,True,uk,True,0.982,low,26,0.178,0.816,5,6,0.2,1,13,5,1,7,0,0,1,0,0,0,1
2024-07-14 04:06:59.573611+00:00,ca,CAD,INR,web,3267.55,2417.99,50.02,True,ca,False,1.0,low,10,0.024,0.636,6,9,0.12,1,4,6,1,7,1,1,1,0,0,0,1
2024-07-14 09:15:27.573611+00:00,ca,CAD,INR,web,1298.46,960.86,20.93,False,us,True,1.0,low,26,0.078,0.59,3,4,0.12,1,9,6,1,7,0,0,1,0,0,0,1
2024-07-14 22:19:08.573611+00:00,uk,GBP,NGN,mobile,2184.73,2730.91,34.15,False,uk,False,1.0,low,36,0.369,0.488,7,10,0.22,1,22,6,1,7,0,1,1,0,1,1,1
2024-07-15 01:40:18.573611+00:00,us,USD,PHP,mobile,251.07,251.07,4.87,False,ca,True,1.0,low,3,0.346,0.392,8,11,0.1,1,1,0,0,7,0,0,1,0,0,0,1
2024-07-15 11:42:15.573611+00:00,uk,GBP,CNY,mobile,304.45,380.56,5.89,False,uk,False,0.282,standard,102,0.827,0.383,0,2,0.0,0,11,0,0,7,0,0,0,1,0,1,0
2024-07-15 21:30:34.573611+00:00,us,USD,MXN,web,301.88,301.88,5.51,True,us,False,1.0,standard,13,0.13,0.647,4,6,0.2,1,21,0,0,7,0,0,1,0,0,0,1
2024-07-16 00:13:44.573611+00:00,us,USD,EUR,web,206.37,206.37,3.14,False,us,False,0.625,standard,626,0.864,0.331,0,0,0.0,0,0,1,0,7,0,0,0,1,0,1,0
2024-07-17 08:19:40.573611+00:00,us,USD,MXN,web,218.5,218.5,4.25,False,ca,True,1.0,low,4,0.426,0.594,3,6,0.2,1,8,2,0,7,0,0,1,0,0,0,1
2024-07-18 03:53:54.573611+00:00,us,USD,CAD,web,719.35,719.35,11.64,True,ca,True,0.937,low,26,0.291,0.816,3,5,0.0,1,3,3,0,7,1,0,1,0,0,0,1
2024-07-18 04:59:52.573611+00:00,ca,CAD,INR,web,172.26,127.47,3.3,True,us,True,1.0,standard,13,0.16,0.609,3,5,0.0,1,4,3,0,7,1,0,1,0,0,0,1
2024-07-19 13:23:22.573611+00:00,us,USD,INR,mobile,101.69,101.69,3.55,False,us,False,0.313,enhanced,331,0.458,0.204,0,0,0.0,0,13,4,0,7,0,0,0,0,0,1,0
2024-07-20 00:43:34.573611+00:00,us,USD,NGN,web,273.75,273.75,4.92,False,us,False,0.806,low,77,0.342,0.605,5,8,0.25,1,0,5,1,7,0,0,1,0,1,1,1
2024-07-20 05:56:23.573611+00:00,us,USD,CAD,web,239.59,239.59,4.71,True,uk,True,1.0,standard,39,0.284,0.532,4,7,0.0,1,5,5,1,7,1,0,1,0,1,1,1
2024-07-20 10:01:34.573611+00:00,us,USD,EUR,web,527.84,527.84,8.72,False,uk,True,0.972,low,9,0.478,0.689,4,6,0.0,1,10,5,1,7,0,0,1,0,0,0,1
2024-07-20 22:47:34.573611+00:00,us,USD,CNY,web,446.91,446.91,7.41,False,us,False,0.338,standard,186,0.767,0.225,0,2,0.0,0,22,5,1,7,0,0,0,1,0,1,0
2024-07-20 23:29:35.573611+00:00,us,USD,PHP,mobile,276.57,276.57,5.53,False,uk,True,1.0,low,12,0.179,0.367,5,7,0.0,1,23,5,1,7,0,0,1,0,0,0,1
2024-07-22 06:42:56.573611+00:00,us,USD,NGN,web,909.28,909.28,14.47,True,us,False,1.0,low,27,0.098,0.889,7,10,0.25,1,6,0,0,7,1,0,1,0,0,0,1
2024-07-22 13:04:04.573611+00:00,us,USD,EUR,mobile,198.46,198.46,4.97,False,us,False,0.321,standard,132,0.535,0.286,0,0,0.0,0,13,0,0,7,0,0,0,1,0,1,0
2024-07-23 10:52:14.573611+00:00,uk,GBP,USD,web,319.93,399.91,5.85,True,us,True,1.0,low,24,0.107,0.326,6,8,0.0,1,10,1,0,7,0,0,1,0,0,0,1
2024-07-23 12:16:01.573611+00:00,uk,GBP,NGN,mobile,336.93,421.16,5.88,True,us,True,1.0,standard,20,0.123,0.417,5,7,0.22,1,12,1,0,7,0,0,1,0,0,0,1
2024-07-23 15:49:38.573611+00:00,uk,GBP,NGN,web,279.39,349.24,5.47,True,ca,True,1.0,standard,29,0.263,0.457,4,5,0.22,1,15,1,0,7,0,0,1,0,0,0,1
2024-07-24 13:59:00.573611+00:00,uk,GBP,CAD,web,93.77,117.22,1.93,False,uk,False,0.347,enhanced,426,0.67,0.117,0,1,0.0,0,13,2,0,7,0,0,0,1,0,1,0
2024-07-25 00:44:14.573611+00:00,ca,CAD,INR,atm,4585.45,3393.23,69.34,True,uk,True,0.975,low,16,0.223,0.308,3,4,0.12,1,0,3,0,7,0,1,1,0,0,0,1
2024-07-25 07:22:58.573611+00:00,us,USD,PHP,mobile,466.59,466.59,7.99,False,uk,True,0.929,standard,4,0.2,0.393,3,6,0.1,1,7,3,0,7,1,0,1,0,0,0,1
2024-07-25 18:03:47.573611+00:00,us,USD,PHP,web,606.29,606.29,10.13,True,uk,True,0.951,low,21,0.228,0.406,7,8,0.1,1,18,3,0,7,0,0,1,0,0,0,1
2024-07-26 04:01:04.573611+00:00,uk,GBP,NGN,web,598.9,748.62,10.22,True,ca,True,0.913,low,1,0.149,0.702,3,6,0.22,1,4,4,0,7,1,0,1,0,0,0,1
2024-07-26 05:25:37.573611+00:00,ca,CAD,INR,web,865.82,640.71,13.6,True,ca,False,1.0,low,18,0.056,0.457,5,8,0.12,1,5,4,0,7,1,0,1,0,0,0,1
2024-07-26 16:56:03.573611+00:00,us,USD,MXN,atm,108.97,108.97,3.48,False,us,False,0.341,standard,1095,0.833,0.342,0,0,0.0,0,16,4,0,7,0,0,0,1,0,1,0
2024-07-26 18:44:15.573611+00:00,us,USD,EUR,mobile,22.07,22.07,0.5,False,us,False,0.078,enhanced,210,0.599,0.342,1,3,0.0,0,18,4,0,7,0,0,0,1,0,1,0
2024-07-27 13:19:56.573611+00:00,uk,GBP,GBP,web,87.98,109.97,1.93,False,uk,False,0.303,standard,288,0.805,0.267,0,2,0.0,0,13,5,1,7,0,0,0,1,0,1,0
2024-07-28 12:42:16.573611+00:00,uk,GBP,CNY,mobile,165.7,207.12,3.24,False,uk,False,0.309,standard,229,0.911,0.317,0,1,0.0,0,12,6,1,7,0,0,0,1,0,1,0
2024-07-30 03:52:33.573611+00:00,us,USD,MXN,web,2714.96,2714.96,42.0,True,ca,True,1.0,standard,20,0.409,0.646,3,5,0.2,1,3,1,0,7,1,1,1,0,0,0,1
2024-07-30 22:29:07.573611+00:00,us,USD,PHP,web,1234.82,1234.82,18.49,False,ca,True,0.691,low,24,0.384,0.451,4,6,0.1,1,22,1,0,7,0,1,0,0,0,0,1
2024-08-01 04:19:27.573611+00:00,ca,CAD,INR,web,1052.88,779.13,17.65,False,us,True,1.0,standard,27,0.361,0.73,3,6,0.12,1,4,3,0,8,1,0,1,0,0,0,1
2024-08-01 21:05:56.573611+00:00,ca,CAD,INR,web,3788.67,2803.62,57.84,True,ca,False,0.957,enhanced,17,0.119,0.866,4,7,0.12,1,21,3,0,8,0,1,1,0,0,0,1
2024-08-02 03:48:00.573611+00:00,uk,GBP,NGN,web,1449.54,1811.93,23.36,True,ca,True,1.0,standard,24,0.271,0.476,4,5,0.22,1,3,4,0,8,1,1,1,0,0,0,1
